email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
lucia.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.ferretti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.giuliani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.bacci@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.bianchi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.salerno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.bonetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
viola.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.serra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.piras@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.amato@example.org;true;true;true;false;false;false;false;true;2025-10-17;6;2;true;2;false;;;0
alessandro.martini@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.abbate@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
tommaso.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.pagano@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
federica.corsi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.piras@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.ferretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.longo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.neri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.bianco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.borghi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.ferrari@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.poli@example.org;true;true;true;false;false;true;true;true;2025-10-16;3;1;false;0;false;;;0
caterina.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.rossetti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.milani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.galli@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
ilaria.galli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
monica.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.farina@example.org;true;true;true;false;false;false;false;true;2025-10-15;5;2;true;0;false;;;0
elena.vitale@example.org;true;true;true;false;false;false;false;true;2025-10-15;3;2;false;0;false;;;0
sabrina.galli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gabriele.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.martelli@example.org;true;true;true;true;true;true;true;true;2025-10-16;6;0;true;0;false;;;0
roberta.lorenzi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.longo@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
monica.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.sanna@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
laura.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.gatti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.fiore@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.marini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.vitale@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.galli@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.caputo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.messina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.volpe@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.bianco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.negri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.barbieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
monica.grassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.vitale@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
barbara.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.gallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.cavallo@example.org;true;true;true;true;false;false;false;true;2025-10-16;4;2;false;0;false;;;0
cristina.romano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
massimo.sanna@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.cirillo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paolo.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.mancini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giuseppe.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.nardi@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.gallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.melchiorre@example.org;true;true;true;false;false;true;false;false;;0;0;false;0;false;;;0
chiara.guerra@example.org;true;true;true;false;false;false;false;true;2025-10-15;2;2;false;0;true;42;0.5405;1
ilaria.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.mazza@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.leone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.silvestri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
viola.milani@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
paola.palmieri@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
valeria.fontana@example.org;true;true;true;true;false;true;false;false;;0;0;false;0;false;;;0
barbara.cristofaro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.poli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.riva@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.zanetti@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
antonio.giordano@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.perini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.leone@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.cavallo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
paolo.borghi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.perini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.nardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.perini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.leone@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.bassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.colombo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.parisi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
marta.morelli@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
filippo.antonelli@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.montanari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.rizzo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.lombardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.abbate@example.org;true;true;true;true;false;false;false;true;2025-10-17;3;2;true;3;true;38;0.6893;0
michela.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.esposito@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federico.bonetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.lombardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.fumagalli@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
daniela.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.esposito@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.fiore@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
serena.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.sorrentino@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.sanna@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
